trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status
2012-002515-25,1,,,0,0,0,0,1,0,0,0,0,0
2012-002516-51,3,2014-11-21,2014-11-21,1,0,0,0,3,0,0,2,0,1
2012-002518-38,1,,,0,0,0,0,4,0,0,0,0,0
2012-002523-14,1,,,0,0,0,1,2,0,0,0,0,1
2012-002525-29,1,,,0,0,0,0,2,0,0,1,0,0
2012-002526-67,1,2014-10-27,2014-10-27,1,0,0,0,3,0,0,1,0,0
2012-002527-15,7,2016-05-19,2016-05-19,5,1,0,1,1,0,0,2,0,1
2012-002529-30,1,2014-01-03,2014-01-03,1,1,0,0,2,0,0,1,0,1
2012-002531-29,1,,,0,0,0,0,2,0,0,0,0,0
2012-002533-10,1,,,0,0,0,0,4,0,0,0,0,0
2012-002535-28,6,,,0,0,0,0,4,0,0,0,0,0
2012-002539-27,1,,,0,0,0,0,2,0,0,0,0,0
2012-002540-25,3,,,0,0,0,0,4,0,0,0,0,1
2012-002541-37,1,2013-05-24,2013-05-24,1,1,0,0,2,0,1,1,0,1
2012-002542-20,4,,,0,0,0,0,3,0,0,0,0,0
2012-002547-15,1,,,0,0,0,0,3,0,0,1,1,0
2012-002552-16,1,,,0,0,0,0,2,0,0,0,0,0
2012-002553-38,1,,,0,0,0,1,1,0,0,0,0,0
2012-002554-23,7,,,0,0,1,1,3,0,0,0,0,1
2012-002555-42,2,2014-12-16,2016-01-25,2,1,0,0,2,0,0,1,0,1
2012-002556-17,3,,,0,0,0,0,2,0,0,0,0,0
2012-002563-10,3,2017-08-10,2017-08-10,2,0,0,0,3,0,0,2,0,1
2012-002564-27,1,,,0,0,0,0,2,0,0,0,0,0
2012-002566-12,1,,,0,0,0,1,2,0,0,0,0,1
2012-002567-99,1,2013-10-15,2013-10-15,1,1,0,0,1,0,1,1,0,1
2012-002571-34,14,2017-09-08,2017-09-08,6,0,0,0,3,0,0,2,1,1
2012-002572-13,1,2013-10-26,2013-10-26,1,0,0,0,3,0,0,1,0,0
2012-002573-62,1,,,0,0,0,0,4,0,0,0,0,0
2012-002575-34,1,,,0,1,0,0,3,0,1,4,0,1
2012-002576-14,1,2012-12-17,2012-12-17,1,0,0,0,2,0,0,1,1,1
2012-002581-12,2,2015-01-26,2015-01-26,2,1,1,0,3,0,0,1,1,1
2012-002582-35,2,2014-12-17,2014-12-17,2,1,1,0,3,0,0,1,1,1
2012-002583-27,1,,,0,1,1,0,3,0,0,1,1,1
2012-002587-27,1,,,0,1,0,0,2,0,1,4,0,1
2012-002592-34,1,,,0,0,0,1,2,0,0,0,0,0
2012-002595-13,1,2015-05-13,2015-05-13,1,1,0,0,3,0,0,1,0,1
2012-002601-22,1,,,0,0,0,1,2,0,0,0,0,1
2012-002602-52,15,,,0,0,0,0,2,0,0,2,0,1
2012-002603-17,4,2015-12-07,2015-12-07,3,1,0,0,3,0,0,1,0,1
2012-002604-41,1,,,0,0,0,0,4,0,0,0,0,0
2012-002606-40,2,2013-07-29,2013-07-29,2,1,0,0,2,0,0,1,0,1
2012-002607-18,1,2014-04-07,2014-04-07,1,0,0,0,4,0,0,1,0,0
2012-002608-42,4,2014-01-30,2014-01-30,3,1,0,0,4,0,0,2,0,1
2012-002609-22,2,2016-10-27,2016-10-27,1,0,0,0,3,0,0,2,0,1
2012-002612-10,1,2014-12-23,2014-12-23,1,1,0,0,3,0,0,1,0,1
2012-002616-22,1,,,0,0,0,0,3,0,0,0,0,0
2012-002618-38,1,,,0,1,0,0,4,0,0,0,0,
2012-002619-24,10,,,0,0,1,0,3,0,0,2,0,1
2012-002620-32,1,,,0,0,0,0,2,0,0,0,0,0
2012-002622-75,1,2013-11-08,2013-11-08,1,0,0,0,3,0,1,1,0,0
2012-002623-15,2,2015-08-07,2015-08-07,1,0,0,0,2,0,0,2,1,0
2012-002627-15,16,2014-12-09,2014-12-09,12,1,0,0,2,0,0,2,0,1
2012-002628-34,1,2015-07-10,2015-07-10,1,0,0,0,4,0,0,1,0,0
2012-002630-36,1,,,0,0,1,0,2,0,0,4,0,0
2012-002632-87,1,,,0,1,0,0,3,0,0,1,0,0
2012-002633-11,6,,,0,0,1,0,1,0,0,2,1,1
2012-002635-28,1,,,0,0,0,0,2,0,0,0,0,0
2012-002637-11,1,2013-02-25,2013-02-25,1,1,0,0,4,0,0,1,0,1
2012-002638-35,1,,,0,0,0,0,4,0,1,0,0,0
2012-002639-27,10,2016-03-15,2016-03-15,8,1,0,0,2,0,0,2,0,1
2012-002640-25,1,,,0,0,0,0,4,0,0,0,0,0
2012-002645-38,1,,,0,0,0,0,4,0,1,0,0,0
2012-002648-26,1,,,0,0,0,0,2,0,0,0,0,0
2012-002649-39,1,2013-09-03,2013-09-03,1,1,0,0,2,0,0,1,1,1
2012-002657-30,1,,,0,0,0,0,3,0,0,0,0,0
2012-002659-41,6,,,0,0,0,0,2,0,0,2,0,1
2012-002662-12,2,,,0,0,0,1,3,0,0,2,1,1
2012-002663-10,1,,,0,1,0,0,4,0,0,0,0,0
2012-002669-37,7,2016-10-24,2016-10-24,3,1,0,0,2,0,0,2,0,1
2012-002672-13,1,,,0,0,0,0,3,0,0,0,0,0
2012-002675-34,1,,,0,0,0,0,4,0,0,0,0,
2012-002677-53,2,2014-11-24,2014-11-24,1,1,0,0,2,0,0,1,0,1
2012-002678-29,1,,,0,0,0,0,3,0,0,3,0,1
2012-002682-36,1,2013-08-30,2013-08-30,1,0,0,0,3,0,0,1,0,1
2012-002685-12,1,,,0,0,0,0,1,0,0,0,0,0
2012-002692-34,1,,,0,0,0,1,2,0,0,0,0,0
2012-002694-66,1,,,0,0,0,0,4,0,0,0,0,0
2012-002699-14,4,2015-10-02,2015-10-02,1,0,1,1,2,0,0,2,0,1
2012-002702-51,4,,,0,0,0,0,4,0,0,0,0,0
2012-002704-41,1,,,0,0,0,0,4,0,0,0,0,0
2012-002705-21,5,2015-12-30,2015-12-30,3,1,0,0,3,0,0,2,0,1
2012-002707-18,1,,,0,0,0,0,2,0,0,0,0,0
2012-002709-23,1,2013-11-05,2013-11-05,1,0,0,0,2,0,0,1,0,0
2012-002714-40,9,2017-04-13,2017-04-13,6,0,0,0,2,0,0,2,0,1
2012-002716-10,3,2015-05-31,2015-05-31,1,0,0,0,3,0,0,2,0,0
2012-002718-38,1,,,0,1,0,1,2,0,1,4,0,1
2012-002719-24,1,,,0,1,0,1,2,0,1,4,0,1
2012-002722-75,1,,,0,1,0,0,2,0,1,4,0,1
2012-002727-15,1,,,0,1,0,0,2,0,1,4,0,1
2012-002731-28,2,2014-10-09,2014-10-09,2,0,0,0,2,0,0,1,0,1
2012-002737-11,1,,,0,1,0,1,3,0,1,1,0,1
2012-002741-38,1,2017-10-09,2017-10-09,1,0,0,0,4,0,0,1,0,1
2012-002742-20,11,2016-02-29,2016-02-29,8,1,0,0,2,0,0,2,0,1
2012-002744-24,1,,,0,0,0,0,4,0,0,0,0,0
2012-002745-38,2,,,0,0,0,1,2,0,0,0,0,0
2012-002748-25,2,2014-01-31,2014-01-31,1,0,0,0,2,0,0,1,0,1
2012-002751-42,7,,,0,0,0,0,3,0,0,0,0,1
2012-002755-42,1,,,0,0,0,0,4,0,0,1,0,0
2012-002758-22,5,2014-08-04,2015-01-21,3,1,0,0,3,0,1,2,0,1
2012-002760-27,7,2015-01-27,2015-05-14,6,0,0,0,3,0,0,1,1,1
2012-002761-35,1,,,0,0,0,1,2,0,0,3,0,0
2012-002762-12,1,,,0,0,0,1,2,0,0,1,0,0
2012-002763-10,2,2014-11-26,2014-11-26,1,1,0,0,2,0,0,1,0,1
2012-002764-27,7,2016-11-01,2016-12-16,4,0,0,0,0,0,0,2,0,0
2012-002765-36,1,,,0,0,0,0,4,0,0,0,0,0
2012-002766-13,1,,,0,0,0,0,2,0,0,0,0,0
2012-002767-95,1,,,0,0,0,0,2,0,0,0,0,0
2012-002768-28,1,,,0,0,0,0,4,0,1,1,0,0
2012-002769-37,1,,,0,0,0,0,4,0,0,1,0,0
2012-002771-33,1,,,0,0,0,0,4,0,0,0,0,1
2012-002772-13,1,,,0,1,0,0,4,0,0,1,0,1
2012-002773-64,4,2017-07-10,2017-07-10,1,0,0,1,3,0,0,2,0,1
2012-002774-31,1,,,0,0,0,0,4,0,0,0,0,0
2012-002776-14,3,2016-04-30,2016-07-07,2,0,0,0,0,0,0,2,0,0
2012-002777-56,1,,,0,1,0,0,3,0,0,1,0,1
2012-002784-10,1,,,0,0,0,0,3,0,0,0,0,0
2012-002785-12,7,2014-09-29,2015-01-16,6,1,0,0,3,0,0,1,0,1
2012-002786-35,1,,,0,0,0,0,3,0,0,0,0,0
2012-002787-27,7,2015-07-14,2015-07-17,7,1,0,1,2,0,0,1,0,1
2012-002790-55,3,2016-08-24,2016-08-24,2,1,0,0,2,0,0,2,0,1
2012-002791-14,5,2015-07-30,2015-07-30,3,1,0,0,2,0,0,2,0,1
2012-002792-34,1,,,0,0,0,0,4,0,0,0,0,0
2012-002793-30,1,,,0,0,0,0,2,0,0,1,1,0
2012-002795-13,1,,,0,1,0,0,2,0,0,0,0,0
2012-002797-32,4,2013-10-15,2013-10-15,3,1,0,0,3,0,0,2,0,1
2012-002798-80,6,,,0,0,0,0,3,0,0,2,0,1
2012-002804-42,1,2013-07-22,2013-07-22,1,1,0,0,4,0,1,1,1,0
2012-002805-23,8,2014-06-12,2014-06-12,6,1,0,0,3,0,0,2,0,1
2012-002806-31,9,2014-05-09,2014-05-09,7,1,0,0,3,0,0,1,0,1
2012-002807-17,1,2014-02-13,2014-02-13,1,0,0,0,2,0,1,1,0,1
2012-002808-41,10,2015-07-15,2016-07-15,7,1,0,0,3,0,0,2,0,1
2012-002814-38,18,,,0,0,0,0,3,0,0,2,0,1
2012-002816-19,1,,,0,0,0,0,4,0,0,0,0,0
2012-002819-26,1,,,0,0,0,0,2,0,0,0,0,0
2012-002820-33,1,,,0,0,0,0,2,0,0,0,0,0
2012-002825-31,1,,,0,0,0,1,2,0,0,0,0,0
2012-002826-55,2,2016-01-12,2016-01-12,1,0,0,0,2,0,0,2,0,0
2012-002828-33,1,,,0,0,0,0,3,0,0,0,0,0
2012-002834-36,1,,,0,0,0,0,4,0,0,0,0,0
2012-002835-27,1,2013-01-07,2013-01-07,1,0,0,0,2,0,1,1,0,1
2012-002836-97,1,2014-08-27,2014-08-27,1,0,0,0,4,0,0,1,0,0
2012-002839-28,7,2016-01-21,2016-03-15,5,1,0,0,3,0,0,2,0,1
2012-002840-26,8,2014-03-03,2014-03-04,7,1,0,0,4,0,0,1,0,1
2012-002841-39,2,,,0,0,0,1,2,0,0,0,0,0
2012-002843-11,6,,,0,0,0,0,2,0,0,3,0,1
2012-002844-25,1,2015-07-01,2015-07-01,1,0,0,0,4,0,0,1,0,0
2012-002845-40,1,,,0,0,0,0,2,0,0,1,1,1
2012-002847-28,8,2016-05-18,2016-05-18,4,0,0,0,3,0,0,2,0,1
2012-002852-17,7,2017-03-23,2017-03-23,2,0,0,1,3,0,0,2,1,0
2012-002854-21,4,2013-03-11,2013-03-11,2,1,0,0,3,0,0,1,1,1
2012-002856-18,2,,,0,0,0,0,3,0,0,0,0,0
2012-002857-41,1,,,0,0,0,0,2,0,0,0,0,0
2012-002859-42,4,2016-08-04,2016-08-04,3,0,0,1,2,0,0,1,1,1
2012-002862-11,12,,,0,0,0,0,3,0,0,2,0,1
2012-002863-88,2,2014-01-22,2014-01-22,1,1,0,0,3,0,0,1,0,1
2012-002866-11,5,2015-11-30,2015-11-30,3,0,0,0,3,0,0,2,0,1
2012-002867-86,1,2015-08-27,2015-08-27,1,0,0,0,4,0,0,1,0,0
2012-002870-30,1,2016-04-09,2016-04-09,1,1,0,0,3,0,0,1,0,1
2012-002871-32,1,,,0,0,0,0,4,0,1,0,0,0
2012-002872-15,1,,,0,0,0,0,3,0,0,0,0,0
2012-002873-77,1,,,0,0,0,1,2,0,0,0,0,0
2012-002874-30,1,2014-12-31,2014-12-31,1,1,0,0,2,0,0,1,1,0
2012-002876-15,1,2015-03-01,2015-03-01,1,0,0,0,3,0,0,1,0,1
2012-002879-34,1,,,0,0,0,0,1,0,0,1,0,0
2012-002880-86,1,,,0,0,0,0,4,0,0,0,0,0
2012-002882-37,1,,,0,0,0,0,4,0,0,0,0,0
2012-002887-29,1,2015-01-26,2015-01-26,1,0,0,1,2,0,0,1,0,0
2012-002888-10,4,,,0,0,0,0,1,0,0,0,0,1
2012-002889-12,1,2013-10-10,2013-10-10,1,0,0,0,4,0,0,1,0,0
2012-002890-71,1,2015-12-22,2015-12-22,1,0,0,0,4,0,0,1,0,0
2012-002895-15,1,,,0,0,0,0,3,0,0,1,0,0
2012-002896-32,2,,,0,0,1,1,2,0,0,3,0,1
2012-002899-14,3,2014-04-08,2015-04-08,3,1,0,0,2,0,0,1,0,1
2012-002900-42,1,,,0,1,0,0,2,0,0,1,1,1
2012-002903-16,1,2014-02-06,2014-02-06,1,1,0,0,2,0,0,1,0,1
2012-002911-24,2,2014-12-02,2014-12-02,2,1,0,0,3,0,0,1,0,1
2012-002916-16,4,,,0,0,0,1,4,0,0,2,0,1
2012-002917-20,2,2014-03-24,2014-03-24,2,1,0,0,2,0,0,1,0,1
2012-002920-33,2,2016-05-11,2016-05-11,1,0,0,2,3,0,0,2,0,1
2012-002925-30,1,2013-02-06,2013-02-06,1,0,0,0,3,0,1,1,0,0
2012-002927-14,1,,,0,0,0,0,4,0,0,0,0,0
2012-002933-12,1,,,0,0,0,1,2,0,0,0,0,0
2012-002934-35,6,,,0,0,0,1,3,0,0,0,0,0
2012-002935-27,1,,,0,0,0,0,3,0,0,1,1,0
2012-002938-37,1,,,0,0,0,0,4,0,0,0,0,0
2012-002940-26,16,,,0,0,0,0,3,0,0,0,0,1
2012-002943-11,4,2014-01-28,2014-01-28,2,1,0,0,3,0,0,1,0,1
2012-002944-25,4,,,0,0,0,0,3,0,0,0,0,0
2012-002945-40,5,2016-10-18,2016-10-18,5,1,0,0,3,0,0,1,0,1
2012-002947-74,1,2014-01-01,2014-01-01,1,0,0,0,4,0,1,1,0,0
2012-002948-24,6,2015-05-14,2015-05-15,5,1,0,0,3,0,0,1,0,1
2012-002952-17,1,,,0,0,0,0,4,0,0,0,0,0
2012-002954-21,3,2014-07-10,2014-07-10,1,1,0,0,2,0,0,1,1,1
2012-002956-18,2,2014-06-20,2014-06-20,1,1,0,0,3,0,0,1,1,1
2012-002957-42,12,2016-05-04,2016-05-04,9,0,0,1,3,0,0,2,1,1
2012-002961-36,1,,,0,1,0,0,2,0,0,0,0,1
2012-002962-11,1,,,0,0,0,0,2,0,0,1,1,0
2012-002966-11,3,2016-05-20,2016-05-20,2,1,0,0,2,0,0,2,0,1
2012-002968-27,4,2013-12-09,2014-05-07,3,1,0,0,2,0,0,1,1,1
2012-002969-35,1,,,0,0,0,0,4,0,0,0,0,0
2012-002981-11,1,,,0,0,0,0,2,0,0,0,0,0
2012-002988-10,1,,,0,0,0,0,4,0,0,1,0,0
2012-002991-15,1,,,0,0,0,0,4,0,0,0,0,
2012-002992-33,6,,,0,0,0,2,3,0,0,2,0,1
2012-002993-29,1,2017-05-26,2017-05-26,1,0,0,0,3,0,0,1,0,1
2012-002996-32,1,2013-05-22,2013-05-22,1,1,0,0,2,0,0,1,0,1
2012-002998-62,1,2013-10-30,2013-10-30,1,1,0,0,1,0,0,1,0,1
2012-003000-12,1,2014-03-18,2014-03-18,1,1,0,0,2,0,0,1,0,1
2012-003005-10,4,,,0,0,0,2,2,0,0,3,0,0
2012-003006-27,2,2013-07-30,2013-07-30,2,0,0,0,2,0,0,1,0,1
2012-003007-35,2,2014-04-01,2014-04-01,1,1,0,0,3,0,0,2,0,1
2012-003008-11,11,,,0,1,0,0,3,0,0,0,0,1
2012-003009-88,4,2014-12-03,2014-12-03,2,1,0,0,2,0,0,1,0,1
2012-003010-14,4,2013-07-17,2014-03-24,3,0,0,0,3,0,0,1,1,1
2012-003011-58,4,2013-07-17,2013-07-29,2,0,0,0,3,0,0,2,1,1
2012-003012-31,1,,,0,0,0,0,2,0,0,0,0,0
2012-003023-38,1,,,0,0,0,1,2,0,0,1,1,0
2012-003025-25,1,,,0,1,0,0,3,0,1,4,0,1
2012-003026-25,1,,,0,0,0,0,4,0,1,0,0,0
2012-003029-11,1,2013-11-22,2013-11-22,1,0,0,0,4,0,1,1,0,0
2012-003030-17,6,,,0,1,0,0,2,0,0,0,0,1
2012-003032-22,9,,,0,0,0,2,3,0,0,3,0,0
2012-003033-42,1,,,0,0,0,1,1,0,0,0,0,0
2012-003034-16,1,,,0,0,0,0,4,0,0,0,0,0
2012-003037-41,1,2012-09-21,2012-09-21,1,0,0,0,2,0,0,1,1,0
2012-003038-17,1,,,0,0,0,0,2,0,0,0,0,0
2012-003043-29,1,,,0,0,0,0,4,0,0,0,0,0
2012-003052-37,1,2013-07-08,2013-07-08,1,1,0,0,2,0,1,1,0,1
2012-003054-92,4,,,0,1,0,1,3,0,0,1,1,1
2012-003056-36,20,,,0,0,1,0,3,0,0,2,0,1
2012-003057-29,3,2014-09-30,2014-09-30,3,1,0,0,2,0,0,1,0,1
2012-003058-10,5,,,0,0,0,0,2,0,0,2,0,0
2012-003064-47,1,2012-11-30,2012-11-30,1,0,0,0,2,0,0,1,1,1
2012-003065-17,5,,,0,0,0,0,2,0,0,0,0,1
2012-003066-40,9,2016-10-05,2016-10-05,5,0,1,1,0,0,0,2,1,1
2012-003067-22,1,,,0,0,0,0,4,0,0,0,0,0
2012-003070-39,4,2014-04-14,2014-04-14,1,1,0,0,2,0,0,1,1,1
2012-003072-39,1,,,0,0,0,0,4,0,0,0,0,0
2012-003073-26,10,2016-10-20,2016-10-20,7,1,0,0,3,0,0,2,1,1
2012-003076-39,3,2015-01-28,2015-01-28,2,0,0,1,3,0,0,2,0,1
2012-003077-26,1,2014-03-14,2014-03-14,1,0,0,0,4,0,0,1,0,0
2012-003079-20,1,2014-12-24,2014-12-24,1,1,0,0,3,0,1,1,0,1
2012-003088-23,5,2014-09-24,2014-09-24,2,1,0,0,3,0,0,2,0,1
2012-003090-26,1,,,0,0,0,0,4,0,1,1,0,1
2012-003092-19,1,,,0,0,0,1,2,0,0,0,0,0
2012-003093-98,1,,,0,1,1,1,3,0,0,0,0,1
2012-003097-45,2,,,0,0,0,0,1,0,0,0,0,0
2012-003101-10,6,2015-11-03,2015-11-03,3,1,0,1,2,0,0,2,0,1
2012-003105-10,2,2013-05-10,2013-06-20,2,1,0,0,4,0,0,1,1,1
2012-003106-27,1,2013-07-17,2013-07-17,1,1,0,0,3,0,0,1,0,1
2012-003110-14,8,2014-10-29,2014-10-29,5,1,0,0,3,0,0,2,0,1
2012-003111-58,3,,,0,0,0,0,3,0,1,2,1,1
2012-003112-31,3,,,0,0,0,0,4,0,0,0,0,1
2012-003114-13,1,,,0,0,0,0,2,0,0,0,0,0
2012-003120-21,1,,,0,0,0,1,1,0,0,0,0,0
2012-003123-38,7,,,0,0,0,0,2,0,0,0,0,1
2012-003125-24,1,,,0,0,0,0,4,0,0,0,0,0
2012-003126-25,1,,,0,0,0,0,1,0,0,0,0,1
2012-003131-28,1,,,0,0,0,0,4,0,0,1,0,0
2012-003132-23,1,,,0,0,0,0,4,0,0,0,0,
2012-003136-23,1,,,0,1,0,0,4,0,0,0,0,0
2012-003137-41,1,2012-12-31,2012-12-31,1,1,1,0,2,0,0,1,0,1
2012-003138-17,14,2017-01-06,2017-06-05,8,0,0,0,0,0,0,2,1,1
2012-003139-50,1,,,0,0,0,0,2,0,0,0,0,0
2012-003140-68,1,2014-01-17,2014-01-17,1,1,0,0,4,0,0,1,1,1
2012-003141-16,1,,,0,0,0,1,2,0,0,0,0,0
2012-003144-80,11,,,0,0,0,0,4,0,0,2,0,1
2012-003146-32,1,,,0,0,0,0,4,0,0,0,0,0
2012-003147-30,3,2014-09-12,2014-09-12,1,0,0,1,2,0,0,2,0,1
2012-003151-11,1,,,0,0,0,1,2,0,0,0,0,0
2012-003152-37,1,2014-03-07,2014-03-07,1,1,0,0,3,0,0,1,0,1
2012-003155-11,1,,,0,0,0,0,2,0,0,0,0,0
2012-003158-10,3,2017-04-28,2017-04-28,1,0,0,0,3,0,0,2,0,0
2012-003159-12,1,2013-12-16,2013-12-16,1,0,0,0,3,0,0,1,0,1
2012-003160-44,1,,,0,0,0,0,2,0,0,0,0,0
2012-003164-50,1,,,0,0,0,0,2,0,0,0,0,0
2012-003169-16,1,,,0,0,0,1,4,0,0,0,0,0
2012-003170-60,1,,,0,0,0,0,3,0,0,0,0,0
2012-003172-39,1,,,0,0,0,0,4,0,0,0,0,0
2012-003173-25,1,,,0,0,0,0,1,0,0,0,0,0
2012-003174-83,2,2014-09-09,2014-09-09,1,0,0,0,2,0,0,2,0,1
2012-003176-39,12,,,0,0,0,0,3,0,0,2,1,1
2012-003178-22,4,2015-12-18,2015-12-18,1,1,1,0,3,0,0,2,1,1
2012-003181-40,1,,,0,0,0,1,3,0,0,0,0,0
2012-003186-18,6,,,0,0,0,1,2,0,0,0,0,1
2012-003187-44,2,,,0,0,0,0,3,0,0,0,0,0
2012-003188-23,1,,,0,0,0,0,4,0,0,0,0,0
2012-003189-42,1,,,0,0,0,0,4,0,0,0,0,0
2012-003190-26,1,,,0,0,0,0,3,0,0,0,0,0
2012-003191-39,1,,,0,0,0,0,4,0,0,0,0,0
2012-003192-19,2,,,0,0,0,0,3,0,0,0,0,0
2012-003194-25,2,,,0,0,0,0,3,0,0,2,0,1
2012-003195-39,6,,,0,0,1,0,3,0,0,3,0,1
2012-003197-57,1,2013-08-16,2013-08-16,1,1,0,0,4,0,1,1,0,1
2012-003201-96,2,2015-12-03,2015-12-03,1,1,0,0,2,0,0,1,0,1
2012-003205-10,1,,,0,0,0,0,4,0,0,0,0,0
2012-003207-35,1,2014-12-02,2014-12-02,1,0,0,0,2,0,0,1,0,0
2012-003208-10,3,2016-01-08,2016-01-08,2,1,0,0,3,0,0,2,0,1
2012-003209-92,2,2015-12-10,2015-12-10,1,1,0,0,3,0,0,2,0,1
2012-003213-34,1,,,0,0,0,0,2,0,0,0,0,0
2012-003214-13,1,2017-07-14,2017-07-14,1,0,0,0,2,0,0,1,0,1
2012-003215-66,1,,,0,0,0,0,2,0,0,1,0,0
2012-003217-33,1,,,0,0,0,0,2,0,1,0,0,0
2012-003218-14,5,2014-08-19,2014-08-19,4,0,0,0,3,0,0,1,0,1
2012-003219-77,1,2016-06-26,2016-06-26,1,0,0,0,3,0,0,1,0,0
2012-003221-19,4,2016-02-22,2016-02-22,2,1,1,1,1,0,0,2,0,1
2012-003222-24,1,2016-06-09,2016-06-09,1,0,0,0,2,0,0,1,0,0
2012-003223-38,3,2016-03-14,2016-03-14,1,1,0,0,2,0,0,2,0,1
2012-003226-25,1,,,0,0,0,0,1,0,0,0,0,0
2012-003227-38,2,2015-07-23,2015-07-23,1,1,0,0,4,0,0,2,0,1
2012-003228-19,5,2015-12-17,2015-12-17,3,1,0,0,3,0,0,2,1,1
2012-003229-91,8,2015-08-06,2015-08-06,6,1,0,0,2,0,0,2,0,1
2012-003230-17,9,2016-12-20,2016-12-20,8,1,0,0,3,0,0,2,0,1
2012-003239-47,7,2015-03-19,2015-07-01,6,1,0,0,3,0,0,2,0,1
2012-003242-33,3,2017-02-08,2017-02-08,2,0,0,0,2,0,0,2,0,1
2012-003244-76,1,,,0,0,0,0,1,0,0,0,0,0
2012-003251-11,1,2017-03-31,2017-03-31,1,1,0,0,2,0,0,1,0,0
2012-003252-37,1,2013-06-18,2013-06-18,1,0,0,0,4,0,0,1,0,0
2012-003253-28,1,,,0,0,0,0,3,0,0,0,0,1
2012-003255-11,5,2015-03-18,2015-03-18,4,1,0,0,3,0,0,1,0,1
2012-003256-36,1,,,0,0,0,0,4,0,1,0,0,0
2012-003257-29,1,2014-03-02,2014-03-02,1,1,0,0,3,0,0,1,0,1
2012-003262-41,5,2015-12-07,2015-12-10,3,1,0,0,2,0,0,2,0,1
2012-003275-19,3,2013-06-20,2013-06-20,3,0,0,0,3,0,0,1,0,1
2012-003276-39,1,,,0,0,0,0,2,0,0,0,0,0
2012-003280-22,6,2015-08-27,2015-08-27,2,1,0,0,3,0,0,2,0,1
2012-003281-40,1,,,0,0,0,0,2,0,0,0,0,0
2012-003286-18,5,2014-11-10,2014-11-27,4,1,0,0,3,0,0,1,1,1
2012-003289-42,1,,,0,0,0,0,4,0,0,1,1,0
2012-003291-38,5,2014-07-04,2014-07-04,3,1,0,1,2,0,0,2,0,1
2012-003292-19,7,2015-02-18,2015-02-19,5,1,0,0,3,0,0,2,0,1
2012-003298-24,1,,,0,0,0,0,4,0,0,0,0,0
2012-003300-13,6,2017-04-18,2017-04-18,5,0,0,0,2,0,0,2,0,1
2012-003304-12,6,2015-08-04,2015-08-04,5,1,0,0,3,0,0,2,0,1
2012-003305-10,6,2016-08-31,2016-08-31,3,1,0,0,2,0,0,2,0,1
2012-003308-10,9,2017-03-02,2017-03-02,6,0,0,2,3,0,0,1,1,1
2012-003309-91,3,2013-09-25,2013-09-25,2,1,0,0,3,0,0,1,0,1
2012-003310-14,2,,,0,1,0,0,3,0,0,1,1,1
2012-003312-30,1,,,0,0,0,0,3,0,0,0,0,0
2012-003313-34,4,2014-10-28,2014-10-28,2,1,0,0,3,0,0,2,1,1
2012-003314-13,6,,,0,0,0,0,0,0,0,0,0,0
2012-003315-63,1,,,0,0,0,1,2,0,0,1,0,0
2012-003324-20,1,,,0,1,0,0,3,0,1,4,0,1
2012-003330-16,1,2015-08-27,2015-08-27,1,0,0,0,2,0,0,1,0,0
2012-003331-32,1,,,0,0,0,0,4,0,0,0,0,0
2012-003332-23,5,2014-09-22,2014-09-22,3,1,0,0,2,0,0,2,0,1
2012-003333-42,2,2014-02-26,2014-02-26,1,1,0,0,2,0,0,2,0,1
2012-003335-33,12,2016-12-01,2016-12-01,8,1,0,1,3,0,0,2,0,1
2012-003338-17,1,,,0,0,0,0,2,0,0,1,0,0
2012-003340-72,3,,,0,1,0,0,2,0,0,3,0,1
2012-003342-33,1,,,0,0,0,0,4,0,0,0,0,0
2012-003343-29,1,,,0,0,0,0,4,0,0,0,0,0
2012-003344-74,2,,,0,0,0,0,1,0,0,0,0,0
2012-003346-32,2,2014-02-28,2014-02-28,1,1,0,0,3,0,0,1,0,1
2012-003347-30,3,2014-02-28,2014-02-28,3,1,0,0,3,0,0,1,0,1
2012-003348-63,1,2013-07-25,2013-07-25,1,0,0,0,2,0,0,1,1,1
2012-003349-13,6,2015-01-28,2015-01-28,1,1,0,1,2,0,0,2,0,1
2012-003350-84,1,2013-10-28,2013-10-28,1,1,0,0,2,0,0,1,0,1
2012-003351-11,5,2015-05-01,2015-05-01,4,1,0,0,2,0,0,1,1,1
2012-003354-89,6,2015-05-06,2015-06-01,3,1,0,0,2,0,0,2,1,1
2012-003359-12,1,,,0,0,0,0,4,0,0,0,0,0
2012-003361-18,2,2015-04-17,2015-04-17,1,0,0,0,2,0,0,1,0,1
2012-003362-41,1,2015-07-29,2015-07-29,1,1,0,0,2,0,0,1,0,1
2012-003364-51,3,2017-01-06,2017-01-06,2,0,0,1,2,0,0,1,0,1
2012-003370-10,3,2015-03-30,2015-03-30,2,1,0,1,2,0,0,2,0,1
2012-003383-51,1,,,0,0,0,0,2,0,0,0,0,0
2012-003386-18,1,,,0,0,0,0,4,0,0,0,0,0
2012-003387-43,4,2014-04-30,2014-04-30,1,1,0,0,3,0,0,2,0,1
2012-003389-42,1,,,0,0,0,0,2,0,0,0,0,0
2012-003390-26,3,2014-09-23,2014-09-23,2,1,0,0,3,0,0,1,0,1
